track_id,track,plays,track_unique_days,log_dur_min,track_score
50xWWpeoaSFYmR6IY2kTlI,Ooh to Be Ah,1,1,1.2781522025001875,6.7
0dJfQlgDqQAmjdRJXtA3x3,The Lion's Mouth,1,1,1.2809338454620642,6.7
1SdSRth14OYdo5tvrnZ8tS,Domo Dozo,1,1,1.2809338454620642,6.7
5LvdVhyztDEKjrHAQJTQBZ,Highly Strung,1,1,1.2809338454620642,6.7
5D89JSsYD209JA2FTTwHtS,Campi di Fragole,1,1,1.2725655957915476,6.68
49O0U2nehcnxPfXQyKVZpL,Personalità Empirica,1,1,1.2725655957915476,6.68
6ZBea1ayHLEaBQGBxkugmK,These Foolish Things (Remind Me Of You),1,1,1.2725655957915476,6.68
3BlIsu1uy5jjuVc8aw3RYt,23 coppie di cromosomi,1,1,1.2725655957915476,6.68
3c5nez1p8IJC23Sxbl70uw,Il Vuoto,1,1,1.2725655957915476,6.68
31YMV7aMItO8jzyc10iRrS,Live With Me,1,1,1.2669476034873244,6.67
5ji0dquGeRpXaJfrTpqx60,Westin Too Sy (feat. Smith),1,1,1.269760544863939,6.67
1VjaCtRDg4VxzT4ew9smUk,La Musica Muore,1,1,1.2669476034873244,6.67
3pt0Gu0WephGk9I5xUk6Oi,Zone Depresse,1,1,1.2669476034873244,6.67
1ITQbrueGLl581a25XXm9c,Rocky Raccoon,1,1,1.2669476034873244,6.67
15I3it1novXu99CECyVvxu,Rain,1,1,1.2669476034873244,6.67
5SHoH3Ui5TFxaaKoEJvt8x,White Feathers,1,1,1.2584609896100056,6.65
5NmRx5jYkCQ1Kelp2U671G,White Feathers,1,1,1.2584609896100056,6.65
4FfFWHz0Hhuu2DwDfzjIWz,Let's Say Goodnight,1,1,1.2556160374777743,6.64
213rElejdaro9DkZ8Myy10,Everything Happens To Me (Take 3),1,1,1.252762968495368,6.63
3M0QK0bYdiGMu6JNoPk8YG,Bird on the Wire,1,1,1.247032293786383,6.62
4JlPrHmUIhwGGR4nG3GecO,Lontananze D'Azzurro,1,1,1.247032293786383,6.62
0Xid7gsog3SGMByHsqaV5z,Do I,1,1,1.247032293786383,6.62
6N1flprTfmHqtSmeGjZPtp,Do I,1,1,1.247032293786383,6.62
3i7ZIyOG3VsWmsVKDfVVB8,Hot Potatoes,1,1,1.247032293786383,6.62
1atYcawDA0UMzMbMG69gEC,Ed ora io domando tempo al tempo ed egli mi risponde...non ne ho!,1,1,1.2499017362143359,6.62
3mHj3cBY3bKYuMb3z0lRVS,Personal Jesus,1,1,1.2383742310432684,6.6
23Bun0MB6eIYezsT03GUiF,Il Re Del Mondo,1,1,1.2412685890696329,6.6
0f7VY69zhtS20Xm5PVYCm5,Doo Doo Doo Doo Doo (Heartbreaker),1,1,1.235471471385307,6.59
3aWWfmVhaMGFwtKFFBHgC5,Please Be With Me,1,1,1.235471471385307,6.59
1B8FvAkIElgCkCYgONefqG,Lettera Al Governatore Della Libia,1,1,1.235471471385307,6.59
3DQYUtFdiSYYl5LiKIP5uO,Turtles Have Short Legs,1,1,1.2296405510745139,6.57
3ZIYHubj1fBDC4DTF3AIfK,Ni Chicha Ni Limoná,1,1,1.2267122912954254,6.57
46ALT0bfkpRWsWKywoF2XC,Sister Golden Hair,1,1,1.2267122912954254,6.57
2Y4zwRLRmBSrQd8vrfBIyK,Reptile,1,1,1.2296405510745139,6.57
6ewHINwiZeCnWxh1RQcquJ,Cogli la prima mela,1,1,1.2296405510745139,6.57
6BCVKcZhk5M1mHBvfOrDUK,Hang on Now,1,1,1.220829921392359,6.55
7eMkpeyqJlUZ1c4SMiJpOR,Two Hands,1,1,1.2178757094949273,6.54
0QdagWnOd3GzMCBu57efgp,"Oh Well, Pt. 1",1,1,1.2149127443642704,6.54
3Dt212rT553UIiYV0lS3q7,Paperlate,1,1,1.2149127443642704,6.54
63T7DJ1AFDD6Bn8VzG6JE8,"Paint It, Black",1,1,1.2149127443642704,6.54
3aGdi0IBDj89GOzOAxuIjJ,Scherzo in minore,1,1,1.2119409739751128,6.53
1oHiRoTuWXDVwBqq711aGd,Fortezza Bastiani,1,1,1.208960345836975,6.52
4SoykGLnLQPgQUkrKQxNYq,Change Is Now,1,1,1.208960345836975,6.52
0Uq34W6jPff49IpIp5Ilfw,E Mi Viene Da Pensare,1,1,1.205970806988609,6.51
2EB1aFLWC4uIfld5Z3Yj1z,Sugar Magnolia,1,1,1.199964782928397,6.5
7g0XgioAO3q8iBUQNoEAye,San Franciscan Nights,1,1,1.199964782928397,6.5
3liTTGKNLwzzYwUcVRLXxP,Silver Eagle,1,1,1.199964782928397,6.5
274oYlebho3pTwwVuF4xTB,Airlane,1,1,1.1969481893889715,6.49
1D1HOr5KimN1bsk5owwnGQ,The Summer Of Hate,1,1,1.1939224684724346,6.48
3nqLvcYMBgrbwZ4brdmjTj,New Frontiers,1,1,1.1817271953786161,6.45
7nmtVN5HhcdBPfi3oA3437,Light Flight,1,1,1.1755733298042381,6.44
4RMMYBTQ35CCRNx4nlAANq,Crazy,1,1,1.1755733298042381,6.44
5ZhM8IMfj4s0gqsFJvWxfa,Theme One,1,1,1.1755733298042381,6.44
3G0EALIIp5DAeIERxXBHmo,Waterloo Sunset,1,1,1.1755733298042381,6.44
1lba6eh2ChjBQr4W8NAZA8,No Time No Space,1,1,1.172482137234565,6.43
7q921uAoBddu5AcYZeK9d3,Vision,1,1,1.172482137234565,6.43
1tGCvPZghskjQHTFgCYb5c,Kajagoogoo,1,1,1.1662709371419244,6.42
4Ds8lQQS9naNLHWE7oXv8z,Complex,1,1,1.1662709371419244,6.42
24P5aCzlNvr04xkrEdkRUP,Kajagoogoo,1,1,1.1662709371419244,6.42
5aXV9K8dK52S0KbUw3ZCX0,Kajagoogoo,1,1,1.1662709371419244,6.42
6HbWoyinLdXPZmk6xONuKw,Vegetable,1,1,1.1662709371419244,6.42
0BfPhHh0Gf1WR1hQgIYqen,Not If You Were The Last Junkie On Earth,1,1,1.1631508098056809,6.41
2QIgCTwjIEpa23ZTga56gq,Dog's Life,1,1,1.1600209167967532,6.4
43OyzaGBhNEcvxhQfuI4E6,Hard Monkeys,1,1,1.1600209167967532,6.4
5jn94WgPda4JXxarOll0to,Red Frame / White Light,1,1,1.1568811967920856,6.39
1UN3sFWqyo48meGCL9pmvb,Lode All'Inviolato,1,1,1.1568811967920856,6.39
3iZ5twPwvFeOUQA4Deu8tP,Albatross,1,1,1.1537315878891892,6.38
6Dyg43VP3iKxWQhF2b160J,Child Of The Moon,1,1,1.1505720275988207,6.38
26QFxjUtotzjuQLZQrzDXS,Now You'll Love Me,1,1,1.1474024528375417,6.37
3FNgaN6nlCk8o3viucsVIL,Janis,1,1,1.1474024528375417,6.37
3I3g0KOBdQpCE7aviLoFfH,New Country,1,1,1.144222799920162,6.36
7sMYoSEOYql0EwuWvchgD9,The Under Assistant West Coast Promotion Man,1,1,1.1410330045520618,6.35
6EePCjbtiMeb783pduiEJK,High And Dry,1,1,1.1410330045520618,6.35
50eMzYSsS35VhHAerXt2Wu,Il Banchetto,1,1,1.1378330018213911,6.34
4fAYkoqIfiYiTuDFtsirib,Seduto sotto un platano,1,1,1.1378330018213911,6.34
67sjNlg6wPl1LlI086NpgA,Man With An Open Heart,1,1,1.128171090909654,6.32
3Z7RFRu0DtvtdTjW8jTb0H,Rose Fragrance,1,1,1.1249295969854831,6.31
1xM2gUA52FCOdrk6T9eG3W,Off Minor,1,1,1.1151415906193203,6.29
5mxJNpzEr76NQKDmKt6pKr,Suburban Eyes,1,1,1.1118575154181303,6.28
3Sdv2WK1FnTn02cDgWmQoq,Mondi paralleli,1,1,1.1118575154181303,6.28
7s1fLxwhmKa6VDNqzJzOsE,Ornithology,1,1,1.1085626195212777,6.27
1sjmKmR4u9xDeJHjDCn2bZ,Penny Lane,1,1,1.1085626195212777,6.27
5TQ2pztJIwLEPrzuSIsBmF,Animal Farm,1,1,1.1085626195212777,6.27
25xC2O5yD6YKWl1GuSTIDn,Theme 1,1,1,1.1052568313867783,6.26
6PuIn0KCYvtSpU3kgGsDuA,Sweet And Lovely (Take 2),1,1,1.1019400787607843,6.25
4jCLKXqsYmBjl54DBgnAMe,Objects Outlive Us: Cosmic Sons of Toil,1,1,1.0986122886681098,6.25
2oeLt7N1amHZiev27FvKE2,Sketch for Summer,1,1,1.0885619528146082,6.22
6io3AG4PaHu5Ksx41r4zHw,Love → Building on Fire,1,1,1.0885619528146082,6.22
3vO2BbrhKNV2PDl276BUIZ,Cotton Fields,1,1,1.0818051703517284,6.2
3hXFX6le4RkzF8trx7xUM1,Theme One,1,1,1.0784095813505903,6.2
5hyRrd5BoYapoY2mTRsnHV,Book Of Saturday,1,1,1.075002423028976,6.19
6BT7qiDY4A5tOyklohjQuW,Monkey Gone to Heaven,1,1,1.0715836162801904,6.18
7LAnfFTSV9HB3m1MQTJ2jE,Il Vecchio E La Farfalla,1,1,1.0715836162801904,6.18
5iyCSUM7zzficwaGo8GIoc,Savoy Truffle,1,1,1.0681530811834012,6.17
68U10kmkck2Lxrzg33AJaG,Observer,1,1,1.0612565021243408,6.15
3A1yk2TmIheVcfb4Gwp0MS,Canción Al Árbol Del Olvido,1,1,1.0543120297715298,6.14
0IzGg9PWyZTutoR48p4uYP,Tracks,1,1,1.0508216248317612,6.13
6jSuHSZNMhqR9BYCFgug6N,The Garden,1,1,1.0508216248317612,6.13
2A3sgyp07d7ksgjyBHYSUt,You Got The Silver,1,1,1.0473189942805592,6.12
4GOpMcPnnF9mtHNYgUPep6,Citadel,1,1,1.0473189942805592,6.12
2pbHaKsIRuIqjZHCLpyQMv,You Got The Silver,1,1,1.0438040521731147,6.11
43SIxgp1RbIgaQP4hYzYmt,Clockout,1,1,1.0260415958332743,6.07
2RKXaYI00vF1YpzRBWPpEd,Dragonfly,1,1,1.0152306797290584,6.04
0oiV2wyVxakBblsrY6j2NJ,The Bird,1,1,1.0152306797290584,6.04
3dVXsNGDNryjs1Ght31arf,Wiggly World,1,1,1.0116009116784799,6.03
5rzaw7GYVR2eg9URL8WUr8,Animal Instincts,1,1,0.9932517730102834,5.98
47gzOI0OfVR3vgv5zGkNfd,Here We Go Round The Mulberry Bush,1,1,0.9932517730102834,5.98
3EuFH5GXKR8hZU6B2b8R4y,La Feria De La Flores,1,1,0.9858167945227654,5.96
4s8o9hycJNwFQADitakIQn,Coda Marine 475,1,1,0.9858167945227654,5.96
6QG0wcgoCsa9pqFyTg0rRO,Whip It,1,1,0.9707789171582248,5.93
57jZdOq1zVM3GiFLumETkE,Paper,1,1,0.9707789171582248,5.93
5rOfVqZo7WbDPn5zHYvqxL,Empty Heart,1,1,0.9631743177730056,5.91
1LZQZxE7MTmNLvpPkAAXJT,Birds,1,1,0.9400072584914712,5.85
5TCMwUI5HkTSDB8DxtYosb,Montreux's Theme,1,1,0.9400072584914712,5.85
554I7Vh0EH0nxlt4zzRNgN,Amazing Grace,1,1,0.9282193027394288,5.82
2Bsp8gAjwlGmYhRueRGLHu,Elanoizan,1,1,0.9242589015233319,5.81
123E4xc2jm6mMgdbNJXLML,The Farmer's Daughter,1,1,0.9042181506398859,5.76
4QeEhsFQOJZye2FlRQcf7j,"Amore Che Vieni, Amore Che Val",1,1,0.9001613499442714,5.75
2BONRCP2cvSNc4UC6RWVzc,Exit,1,1,0.8919980393051105,5.73
2jgyYvT3N5rmTmdsEqIhU9,Prologo,1,1,0.8919980393051105,5.73
7A4rW6quroPut2I6OsCys9,Canary In A Coalmine,1,1,0.8919980393051105,5.73
7tIkF18JHnWzSIMbeNqKOi,Notturno Breve,1,1,0.883767540168595,5.71
5JRakW7po5HCRs2e0boVoU,Allegro,1,1,0.8754687373538999,5.69
092Do4luuSxuhhdCAlH0vo,Total Mass Retain,1,1,0.8754687373538999,5.69
0tFiuH4S1B8jSr9jVYZPez,The Singer Not The Song,1,1,0.8628899551470398,5.66
1FRP8d6l2jm3DS5f78ZrhK,Route 66,1,1,0.85015092936961,5.63
0vyu1VnXMN3hmOjhPJjjGS,El Cuchipe,1,1,0.8458682675776092,5.61
7EjyzZcbLxW7PaaLua9Ksb,Surfin' Bird,1,1,0.8285518175661483,5.57
0VSOZ9b0bErTq4yOHjfoqV,The Duke Of Prunes,1,1,0.7975071958841882,5.49
22W574PUUECix1yNCWalgx,The Golden Road,1,1,0.7929925155296614,5.48
7rZZKHafAl17Nkx2WLv4Mw,Updraft,1,1,0.7793248768009977,5.45
62XI1qJo62w0rvTldCHl9P,Vegetables,1,1,0.7701082216960737,5.43
57kJRtK3Lle1JoWDCtmkK0,Connection,1,1,0.7561219797213337,5.39
1H7gMYGykdtwZOV6s1N0by,Norwegian Wood (This Bird Has Flown),1,1,0.7323678937132266,5.33
4ZmjfLdJXbqjAENqk7eWSE,Piggies,1,1,0.7275486072772777,5.32
6KrB5mFP48CLaiWHFwDYz0,Todo es de color,1,1,0.7275486072772777,5.32
58txJpX0AwZS5X75xtaj8X,Traccia,1,1,0.7275486072772777,5.32
2Xuq84ZrSawlYF4Vz9pw5e,Rosemary,1,1,0.6931471805599453,5.23
4q6ECLJSHSh9VhoRMXayl9,Peace,1,1,0.6626879730752367,5.16
5f565QK5b34kOGyQYvHXd6,KD,1,1,0.6523251860396901,5.13
6o4b8t4MjOL0I1dUxx1bOr,The Dandy Warhols Love Almost Everyone,1,1,0.6418538861723947,5.1
2kMM5neKewhNCHlTXCk4Fp,Birds In My Tree,1,1,0.6418538861723947,5.1
4KP5a2ykBXcP0q9QDOthqJ,An Oscar For Treadwell,1,1,0.636576829071551,5.09
6jR4FKWiil1FrsfEMt7jqu,Pea,1,1,0.5822156198526637,4.96
4HHD9MMULcBf8pYSdiZa16,Inner Garden I,1,1,0.5822156198526637,4.96
2N58c77aEhAPk1FigknwIc,November,1,1,0.5423242908253617,4.86
6Mxqm5prOZ4bLGHC4PzOiz,Ponker's Theme,1,1,0.3852624007906449,4.46
1fuRnovowt52s2sVXmu9Wv,Ponker's Theme,1,1,0.371563556432483,4.43
4OGIVHLTszbp7U2Ag0LO1H,Man in a White Car,1,1,0.30010459245033816,4.25
4zGNUdGxpwnC7HN27Muzpl,Inner Garden II,1,1,0.23901690047049992,4.1
6D6vtbaDPY5xo3yfHmIOWa,Devo Corporate Anthem,1,1,0.23901690047049992,4.1
1sdE5MvlTinP43rimOGc3Y,Peace,1,1,0.22314355131420976,4.06
0lu4VEQRbtm9Vmv06UcAfO,Introduction,1,1,0.20701416938432612,4.02
3dUQzGiqvJrWVxNFE3sBmY,Timing X,1,1,0.17395330712343798,3.93
3p5NtypHWlGJutvA7iOfrd,Vier ½,1,1,0.01980262729617973,3.55
7xTj9dkCaNL7gIIHVTi8i3,The Battle Of The Locusts,1,1,-0.07257069283483537,3.32
5e8XqeZXgEYldEAXBQfevQ,Peace,1,1,-0.18632957819149348,3.03
2BqHy0cZJnERHLaDpX2jdy,Intro,1,1,-0.579818495252942,2.05
